0,1,2,3
868.6282566447487,84.07745701731749,919.5019623255528,165.90620150684805
863.6998145903888,82.61270565762561,916.4820120537638,163.7817529499471
,,,
,,,
,,,
,,,
,,,
810.053362618664,79.38105381417293,878.4034406681384,163.11045967314377
803.5340717774852,81.62146405301051,872.2698243525845,164.94712709767475
789.4552622409985,84.17934216313171,861.0877629880865,165.1671584987888
782.8635148320183,84.16481916606497,856.8608427675123,166.42881944622908
776.9468417822559,83.74482739158307,852.5062600119363,168.15785936251146
771.9374275199349,83.70176707341611,847.2856548744334,167.1008620976735
768.7243170333236,86.27278405623574,842.6665817100898,166.39507004563552
768.1577270036694,88.30537946922846,837.4912401569072,166.00600383453587
767.3008643845027,87.62503332569241,832.9345697385655,163.94895445817488
767.7261752275368,87.62201282281742,830.7004999706379,162.9075091067803
765.5195684521694,90.19716189678581,827.498101859194,163.63969087796897
763.1509380087346,89.83719471839913,825.0047805352294,162.33848727914233
763.4900719111374,89.22644005441045,824.0066803935522,160.8987367665802
761.3058267257325,88.16775816040624,822.4130514208509,159.74686379499053
756.0403074671638,87.23091577733773,818.8676482784031,158.75711119371022
753.6098871867333,86.88617266445448,817.848448830823,158.39690576863853
752.8325876245169,86.7577850423684,817.9456890855809,158.36993253386163
753.3638599741266,86.41324112907127,817.3081379345358,158.32952202180758
756.8487131481011,86.91424554395648,817.6977377622834,159.2136118123541
759.7898939471461,86.56895109000472,819.2482993351696,159.73721048654045
762.4141885373309,85.46885425052736,820.7666694673061,159.18269198519894
762.997278786139,84.98991722518747,821.0525290983311,159.56029714120695
767.7847671338084,84.94637791905424,822.7727900661816,159.95287836075323
772.2971200582768,83.93269016948179,824.2621322260014,159.92715089432673
776.0235181377464,83.52398732196549,825.6447683615609,160.4289421468505
779.6979903726209,82.967308706171,826.7617811466681,161.1311955248142
783.2719524928463,82.46856612766464,828.3606113002994,161.0266257349379
784.9466828922114,82.17047511729115,828.6073850987707,161.06268796951554
787.6723962808782,81.46188125842679,829.8178013523337,160.63509372058707
790.3305706413123,81.29864315671999,830.8502715612765,160.50984475973416
793.5784030523107,81.09227348221447,833.703679397126,160.6649880932611
796.8601342291502,81.19850120884172,838.5652497476688,161.45219264874197
800.0016599672495,82.05572813228791,844.687328139596,162.5395119657794
799.9421564768834,81.72059964513821,847.2693640754426,163.5167628058011
800.8479181867771,81.99847715825956,850.0673966037813,164.3746777614246
801.0497459679996,81.9000106493281,852.8148600143256,164.2797261928884
804.872378503421,81.34565479564085,856.823152835073,164.2761794840665
809.8319755257321,80.47261617475218,860.5888232620196,163.66799217231485
819.1535058052992,80.62091177527213,865.5036438387098,163.17630164407126
823.4267182613131,80.80001151350905,866.5328780973356,162.81639294331686
828.5879116511956,81.28607227914131,868.9372132763522,162.81682811755243
833.4883519905644,81.9885009317864,871.6258411828288,163.37376076968803
839.0648814402174,83.24157707622108,875.8577146186138,164.937612270035
845.2607966272271,85.44273256568883,882.1712224369421,168.16840275450127
851.5620673095901,86.16996346884982,891.2844183933913,170.52928802088718
853.3340150082864,86.55070644080382,895.2983149919975,171.7485948079585
856.258092555556,86.79198085071194,900.7266455056176,173.4007717391134
857.7826497216771,87.76127830010621,905.2818609331815,174.78077769928672
859.1101974459505,86.2310068024652,908.7563070075614,173.93958767663773
863.2585098040336,85.54773538695648,912.4807727271027,173.83389010720927
868.8033263759299,86.06143005533403,915.715641722646,173.76928423491853
871.2303682142051,86.32058411167438,916.4657328784094,173.54679247183915
875.698525246537,87.750802802695,920.5695271460304,174.30239547053927
879.9819932692085,85.19878096778058,927.164530363722,172.71400544950325
882.9925137429487,85.79341631350715,931.4345332154852,174.19691788948253
886.3390009468711,86.04820079734023,937.3680698654451,174.92242581111557
887.9421214263377,86.43226139476806,940.7721556047102,174.32962495345677
888.1005891234464,86.7925999597995,942.2743121481589,173.91305640204135
887.9845705377679,88.16568861563876,942.8039245151317,174.76935622011052
890.4920492124899,89.33087833642148,944.881517571367,175.19070350428072
894.2501317969337,90.51528154327679,948.7695609056058,175.71218475910143
899.2815094448688,91.2841147337749,955.0829183093556,175.30105256709618
902.2882228401041,92.89265732116243,959.1293865998883,174.1382553377447
902.9727485474657,93.89288858497638,960.5422375093513,173.2165600590452
906.9630415900712,95.70148926207526,964.0204286913917,173.77604477075909
908.7869169544113,97.21961866992598,965.6539248453287,172.84341200905743
910.4618358461125,98.62012803090323,966.6627307460008,172.3649759999442
911.0328724456439,99.31051929919434,967.0906547370888,171.5594798669807
910.0397093608509,99.48588245068754,966.7986918722899,171.11042946438658
909.4572560605079,99.64746399223219,966.7317619311259,170.83650882097345
906.5824763024464,99.58454938602293,964.3893369577945,170.7755062395237
904.8770727419645,99.39689686585949,963.7520076131597,171.36542073542205
902.4228077525665,96.10851899323029,962.9540605128898,171.01566537790177
901.060196873717,93.47230968650014,962.47862121484,170.85870964842167
899.242247061277,90.59065947826943,961.0297715421312,171.3067095724425
898.503880549606,88.79757140295652,960.4946978916612,172.0749749033289
896.758537119328,88.55131008784134,958.7826219059388,173.6924601042577
895.6085897402294,87.47483328841963,958.4471308917535,173.69852269610368
893.8625512819956,86.4777851412085,956.3220677765578,174.17732857968306
893.0458491557483,85.50434309928258,954.8140747869886,174.19072898063965
892.9877633819938,84.35473888821963,953.7715645866763,173.8478435771143
893.1543378229061,83.70635245055718,953.2229061221514,173.85382523468888
892.3088623611397,82.67235538897698,951.6339543668453,173.33420329637528
891.6010079101172,81.76004348021765,949.9048675292579,172.57317177357885
890.8613383102332,80.76119016274006,947.7710067706522,171.70130617842628
889.6780070799058,80.07640732518644,944.9277127198726,171.38290741719553
889.861290055193,80.38712560685616,943.4960679630094,172.1125229243162
890.2283338883411,80.40546874721625,942.7040089080973,172.4270779236947
890.1621859092942,80.72839203815994,941.38051581142,172.97276920266194
890.5585482034107,79.74275899102597,940.7420286230924,172.77135195764924
889.7517364166716,79.3504532116731,938.9161015204849,172.50228543939966
889.2202931444856,79.09739116708133,937.7243107799009,172.19583698106135
888.1587507551234,80.00049191733932,935.6757529993318,173.7999380467536
887.95871243883,80.24346406059375,934.7522564736265,174.56998388258398
887.8799982426378,80.23870072462815,933.9140177628692,174.87240261117728
888.5385618344307,80.32297459007526,933.3942108784144,174.89911520003264
889.3950036495406,79.97323492390811,933.1450374035875,174.59166416119913
889.9998310975237,79.2840996575425,932.7879195251045,174.07107209120696
890.8401189505698,78.91883008374975,933.0416260156985,173.96132848797146
891.2970702279619,78.76775516496863,933.0807357888476,173.98386735943936
891.5360431694844,78.72813235165526,933.4937881713747,174.05361931760632
891.7624788119596,78.52825513018249,934.0422904216827,174.04136484267966
892.078212756681,77.91489080256484,934.4735940156912,173.86638532942885
892.4334440377605,77.45538064299825,935.0069873308561,173.6631806898932
892.9572615526444,76.71987543578959,936.0268649981464,173.48386256789166
893.1115125694685,76.39211852839773,936.5690490339337,173.54144222835419
893.619087886901,76.151261889722,937.3657983872143,173.4524534421069
894.023891365921,76.12217882225022,937.979533360672,173.4817125683358
894.2674534202089,75.97881974918894,938.0764735605061,173.33794079887662
894.9861771392264,75.84361668175298,938.3822693856987,173.08098666651762
