0,1,2,3
760.2495120056763,97.85597266821492,806.1389157286987,158.33933983178508
761.2686875850578,98.3639875460658,806.2087426968461,159.64352186305342
761.3260003215702,98.27832423270486,805.5799930606471,159.1104286507478
760.9487644462542,97.45199723708656,805.4803950688683,158.7009129220562
760.425028134154,96.27652637299548,805.8278283602756,158.78090976944745
760.6293445843531,96.32622772750334,805.4882000536537,159.09687365784043
760.8521393296226,95.7306565980958,805.3086574463746,158.89480808550394
761.0635671396024,95.34551252320036,805.3614018112917,158.92469477588352
761.3482981430916,95.18408405401468,805.3491019280316,158.99651636383987
761.4806394664673,94.99545238936524,805.093843652584,158.8491738794834
761.9340620775473,94.73002201307632,805.5341120040426,159.95561130010353
761.6940538795455,94.25752737835084,806.0744361995079,159.4583414271182
761.2065669360265,93.60432898302992,805.3300927531641,158.88246905455284
761.4994750311264,93.09673542163036,805.4101075378071,158.89627066047325
761.6532173627539,92.55782293246035,805.1671895146197,158.66035292878695
761.6768245606097,91.64514006855974,804.9024247597815,158.34762306982526
761.5014881101124,90.75428974928435,804.2263917332987,157.9188005394129
761.1741489775303,90.1029810480907,803.2781693229227,157.5686882363204
760.9233616844181,89.90955746613957,802.6581914279338,157.57198697613552
760.6373904515884,89.63294517766917,802.3500004116985,157.38831005231347
760.3540949244885,89.64551964998118,802.3217138098097,157.6043628878956
760.1473065393528,88.89416449156143,802.1983278159893,157.35282804359304
760.074366183843,88.0775424649351,802.1275054424643,157.0752918993718
759.4945158874898,87.8593376018307,801.6084406463021,157.0035306392085
758.7168568422724,87.6499890916542,801.2379311869684,157.21521200865735
757.0106524899949,86.83577516020934,800.0882526582399,157.0516153845005
754.3119796461737,86.14445610849282,798.3378582100169,156.95526890502254
750.5748506954886,86.8612723635848,795.8244709985698,157.95878672666413
746.6721756975703,88.43777940398705,793.2574203838863,159.2589764143243
743.3752665314958,90.45282653445892,791.8319180021435,160.6412181771462
740.7981428176506,92.25199191050936,791.1040957143755,161.15648942453063
739.8153831059628,93.78119106254894,790.8872909626728,161.15384849610814
738.9495959615838,95.074786400146,791.3819630470841,161.28610863172804
738.530815219591,95.19723819603487,792.8678180204074,161.14702325647806
738.8462245124657,96.10807316878392,794.003789437501,161.29849834041468
739.2697876250597,95.30506807476677,795.4111466242196,160.61004233909108
740.4944677006872,92.8228221221918,797.1232776334648,159.25886667506134
742.2708770660764,92.23900990867116,799.4673321908921,159.68892507582495
744.442166434245,91.68676995544168,801.6753644718755,159.7898192366998
748.0466734807505,92.48555475405963,805.0442437073089,160.4603793710189
754.9165674886684,92.13840648189708,812.3424018414909,160.66184019523135
756.5019928712725,93.542828361048,809.2869261251012,161.87155425159125
759.5637378451029,94.5927509937093,805.7881777551077,162.27222868120768
762.4347776930192,93.8352297472857,803.266134744895,160.9471575702451
764.5987026139549,93.04378973135864,802.2068323928877,159.6621518148927
763.2654214843157,91.7610955059093,800.1519695889241,159.54822203940336
765.9407380435424,92.76883172019218,801.4303562387018,160.33873981870028
765.2994475288731,93.1870227099079,800.9779433381443,160.93821238877717
764.7564883764605,94.12961389024568,800.2788312691409,161.33588167069257
763.7964073231927,91.22108474873556,797.2583545914678,152.2899254184099
762.9737700552774,91.15130163809252,795.521110770561,147.5529741351254
761.949780883649,94.12033279234416,796.0267375420533,154.03478379876142
