0,1,2,3
479.2095184326172,385.2207794189453,525.4381408691406,518.7715148925781
469.67015075683594,389.0903015136719,518.7261657714844,521.8170471191406
451.76307678222656,392.6310119628906,514.0098876953125,526.0614929199219
435.31005859375,395.065673828125,508.3284606933594,528.5243225097656
428.7397155761719,398.9182891845703,504.38885498046875,533.7900390625
426.42344665527344,399.1687469482422,502.40386962890625,541.3763732910156
421.3424835205078,401.21287536621094,499.22796630859375,542.9946594238281
416.0868682861328,401.0213928222656,493.51544189453125,545.2457275390625
412.0291442871094,401.7439270019531,485.6520690917969,544.316162109375
406.2852783203125,402.22674560546875,477.7404479980469,543.4729919433594
394.013916015625,402.4484558105469,469.9693603515625,543.6472473144531
389.3126983642578,403.34722900390625,461.9001770019531,543.2783813476562
388.5761413574219,404.6684112548828,457.54071044921875,544.2610168457031
386.1551055908203,406.03565979003906,454.1053771972656,545.481201171875
384.7549591064453,406.66456604003906,450.6850280761719,542.7296142578125
380.4570770263672,404.1419677734375,448.1980285644531,543.5462036132812
375.1291046142578,405.2787170410156,443.73358154296875,542.1226806640625
370.29527282714844,406.8176574707031,441.2378845214844,541.1206359863281
365.5669250488281,406.1763000488281,439.1285400390625,539.6455383300781
362.97412109375,407.83189392089844,437.39666748046875,539.5736999511719
362.39662170410156,410.10426330566406,435.561767578125,541.5650634765625
358.52308654785156,407.15098571777344,428.7303466796875,537.4512023925781
355.92999267578125,410.94972229003906,420.79278564453125,538.138671875
354.4651641845703,410.7157440185547,420.0859680175781,539.1734619140625
352.16880798339844,412.0895080566406,419.30889892578125,536.7484741210938
354.9700012207031,418.9576721191406,419.219482421875,540.2390747070312
352.8332061767578,403.5574188232422,418.4067077636719,545.6054077148438
352.3594665527344,404.1833953857422,408.39434814453125,537.1016235351562
348.6615447998047,401.794921875,407.3349914550781,537.8772583007812
347.1265869140625,400.1099395751953,403.3003845214844,529.5682678222656
348.26951599121094,397.9417724609375,400.4295654296875,542.5889892578125
349.01531982421875,395.8050537109375,395.6280212402344,543.6566467285156
342.04515075683594,401.09271240234375,395.27777099609375,546.8094482421875
331.31903076171875,401.9608612060547,391.2444763183594,548.9287719726562
326.40086364746094,403.75567626953125,396.22113037109375,544.3255004882812
320.33106994628906,408.6323547363281,396.82562255859375,547.8345031738281
323.1929626464844,411.6317443847656,397.8549499511719,547.624755859375
321.8638153076172,412.60255432128906,401.47564697265625,550.0333251953125
317.98081970214844,409.7712707519531,403.0332336425781,552.6113891601562
321.32313537597656,407.1753692626953,405.60955810546875,555.0601501464844
321.2864227294922,404.06471252441406,408.24554443359375,557.0031127929688
325.84373474121094,401.3471984863281,411.2217102050781,557.7407836914062
333.1191711425781,401.593505859375,415.0278625488281,557.7984008789062
346.60894775390625,402.01792907714844,417.6541748046875,556.8869018554688
359.0673522949219,401.4407043457031,419.1502685546875,557.1885375976562
371.3066101074219,399.6311340332031,424.02490234375,559.3526000976562
379.5364990234375,400.03167724609375,428.5118713378906,562.2017517089844
384.8756103515625,401.14013671875,437.16632080078125,564.9972229003906
387.67979431152344,404.73004150390625,451.361083984375,567.9335632324219
387.11419677734375,406.7693786621094,468.9231872558594,571.0036926269531
385.7523651123047,409.1427764892578,478.5608215332031,570.2816772460938
389.9429016113281,413.6989440917969,482.20709228515625,572.712890625
387.9979248046875,414.8819580078125,484.5595703125,573.9476928710938
394.0604553222656,412.4688415527344,484.3283386230469,572.2578735351562
401.9353942871094,410.31764221191406,485.716552734375,571.5438537597656
409.6527099609375,409.8253631591797,483.0408020019531,570.6044311523438
416.1130065917969,410.1965026855469,487.83551025390625,570.4971313476562
419.1773223876953,409.03086853027344,495.86212158203125,571.3963317871094
421.5972900390625,409.52003479003906,502.52471923828125,573.6630249023438
420.67857360839844,414.5072784423828,511.2077941894531,576.2129516601562
421.7628479003906,420.4080505371094,520.0581970214844,582.2183227539062
423.4913635253906,433.3519592285156,529.5645141601562,585.6665649414062
424.24937438964844,439.1771545410156,533.2478637695312,584.9169921875
426.7112121582031,439.1544189453125,528.8621215820312,583.7476501464844
429.18467712402344,441.6577911376953,533.9368286132812,584.296875
440.626220703125,442.56114196777344,539.7009887695312,585.8157653808594
455.4808044433594,443.9310760498047,552.3594970703125,587.4007568359375
478.055908203125,445.4300537109375,562.4577026367188,589.78662109375
492.79364013671875,448.1504821777344,581.4146728515625,587.3560180664062
493.0800018310547,447.9856719970703,594.96484375,584.7913513183594
498.90362548828125,449.2099609375,600.7589721679688,586.5718383789062
507.1606750488281,448.55059814453125,624.9265441894531,589.6048278808594
521.9715270996094,449.22784423828125,628.7815856933594,590.5355224609375
555.2808532714844,453.5964813232422,625.811279296875,594.4439086914062
586.2874145507812,455.10255432128906,641.520751953125,591.4803466796875
593.6802368164062,455.4163818359375,655.8171691894531,598.723388671875
589.8350982666016,461.4994201660156,692.0009765625,601.8109436035156
598.0688781738281,463.5826110839844,710.3440856933594,607.7265014648438
605.9317626953125,464.4422149658203,719.486328125,613.2920837402344
623.9936828613281,462.9970703125,733.4994812011719,619.1437377929688
645.1427001953125,463.06419372558594,734.9059448242188,617.3548583984375
668.9463195800781,462.62657165527344,744.6076965332031,616.4754333496094
677.2322387695312,462.9624328613281,753.1470642089844,616.6685485839844
680.4341278076172,463.3054656982422,765.385498046875,617.0238342285156
685.8451690673828,464.913818359375,772.7580871582031,619.5683898925781
683.8072052001953,459.7754669189453,782.6833801269531,624.6594543457031
692.1454162597656,457.04132080078125,800.6985778808594,623.0017700195312
714.7589416503906,457.44151306152344,811.8542785644531,625.5949401855469
730.25048828125,469.26318359375,837.9848022460938,636.8133239746094
744.5206298828125,483.51788330078125,844.0153503417969,638.2328796386719
758.9874572753906,485.0942077636719,844.7559509277344,643.2550659179688
762.0430603027344,481.4344787597656,845.0757141113281,639.5032958984375
764.0881042480469,479.36631774902344,847.2144165039062,640.0762023925781
767.169921875,476.62928771972656,848.212890625,644.5342712402344
765.7632446289062,475.0568542480469,844.4463500976562,642.0872192382812
764.4716339111328,474.00469970703125,847.1797180175781,638.99267578125
762.8229827880859,472.6805114746094,846.6500244140625,637.461181640625
751.4881134033203,475.3883514404297,847.4107360839844,635.21484375
741.4680633544922,475.84519958496094,846.8256225585938,637.1669311523438
732.3390960693359,476.9555969238281,847.763427734375,639.2572326660156
730.9206848144531,481.5541687011719,848.29443359375,641.0837097167969
743.0074462890625,479.0503845214844,849.1304016113281,643.860595703125
727.2836456298828,473.6595458984375,848.1385192871094,644.8767395019531
732.0502319335938,477.8980255126953,834.8152770996094,644.4679565429688
730.02880859375,474.01414489746094,831.2171936035156,641.4114074707031
728.27099609375,471.8951110839844,814.3562927246094,639.2643737792969
725.8894958496094,469.5930633544922,800.5534973144531,639.5663146972656
722.7941436767578,469.8216552734375,787.4918212890625,638.8339538574219
717.9251556396484,471.2493896484375,778.7646789550781,639.4844665527344
702.0360412597656,475.69793701171875,772.4375305175781,643.9538879394531
687.8557891845703,477.8109893798828,766.8710021972656,644.28955078125
679.5277252197266,479.7124938964844,765.2738037109375,646.1470947265625
674.8262023925781,481.16773986816406,764.2746276855469,649.2821044921875
673.6071929931641,480.0684051513672,761.0932922363281,650.9912719726562
672.0594940185547,480.33668518066406,758.0797424316406,648.2656860351562
668.8953094482422,479.6357727050781,751.2448425292969,646.9654541015625
659.0410919189453,480.1709442138672,746.0823974609375,649.7870483398438
658.3997802734375,480.7543487548828,743.1407165527344,653.6951293945312
646.0947113037109,484.2630615234375,739.3767395019531,658.6087951660156
642.7968597412109,490.8020324707031,738.165283203125,661.2358093261719
637.5946655273438,497.53863525390625,735.732177734375,665.0906066894531
628.9821319580078,505.287841796875,735.6680297851562,663.7164306640625
617.4010467529297,511.0805358886719,734.4853820800781,670.114013671875
618.3230743408203,513.2017059326172,732.3493347167969,673.5983276367188
618.8888092041016,513.4328918457031,732.6071472167969,672.6064147949219
622.3442230224609,512.7386322021484,735.0071411132812,670.8978881835938
628.1470031738281,512.8955993652344,734.163818359375,667.29541015625
637.2951049804688,507.6642150878906,734.2554626464844,665.7674255371094
630.1307220458984,503.5208740234375,735.5186767578125,667.6926574707031
635.8299407958984,501.4653015136719,738.3536987304688,666.578125
639.5679168701172,499.47547912597656,740.4856567382812,666.7550964355469
648.8588256835938,496.6683349609375,743.7210083007812,665.4213256835938
654.6522216796875,495.2212219238281,746.0744018554688,666.3295593261719
660.4542846679688,493.93345642089844,750.0588684082031,665.4516906738281
673.669677734375,493.51361083984375,750.6997985839844,666.4532470703125
680.2572631835938,493.08001708984375,752.9587097167969,667.4497985839844
690.9155578613281,491.72265625,757.4917297363281,669.5044250488281
695.523193359375,490.5908966064453,758.4515380859375,669.7771301269531
705.0511169433594,488.4532928466797,759.8396301269531,669.4001159667969
706.1182403564453,490.5421447753906,761.5817260742188,666.8023986816406
708.7833709716797,488.58697509765625,764.5367431640625,667.1462707519531
712.0442352294922,488.27394104003906,767.5857543945312,665.9436645507812
714.8637542724609,488.32582092285156,773.2924499511719,663.4739990234375
718.6566009521484,488.77796936035156,782.25439453125,665.5119323730469
717.4862823486328,489.6709289550781,787.7179870605469,667.4635009765625
718.9219512939453,490.2105712890625,791.99267578125,665.3696899414062
720.3066253662109,488.7207794189453,793.9850463867188,665.3645324707031
720.1647186279297,488.3105926513672,796.9927368164062,665.1070556640625
722.7045745849609,487.99327087402344,798.0782775878906,664.009765625
